23,67,65,725,6,Gram
28,70,66,677,7,Gram
31,60,60,673,6,Gram
38,66,64,618,8,Gram
37,55,70,661,6,Gram
25,60,77,680,6,Gram
38,55,80,636,8,Gram
21,67,74,637,8,Gram
30,63,74,625,8,Gram
32,69,72,691,7,Gram
21,60,61,621,7,Gram
29,59,75,733,8,Gram
36,68,76,604,6,Gram
30,64,62,606,7,Gram
32,65,73,615,7,Gram
30,56,75,666,6,Gram
38,58,65,695,6,Gram
40,70,71,721,8,Gram
26,69,70,607,6,Gram
24,64,79,610,6,Gram
31,58,75,701,8,Gram
30,70,77,713,7,Gram
25,70,67,690,8,Gram
20,59,68,681,8,Gram
20,68,62,670,7,Gram
26,64,67,612,8,Gram
30,66,74,647,7,Gram
34,55,67,630,8,Gram
27,61,66,634,6,Gram
20,58,64,730,6,Gram
29,59,75,686,7,Gram
36,68,71,722,7,Gram
22,55,66,627,8,Gram
36,55,79,682,7,Gram
23,69,73,643,6,Gram
20,65,68,605,8,Gram
31,62,71,730,6,Gram
39,58,74,658,7,Gram
36,66,78,647,7,Gram
26,57,79,725,6,Gram
33,58,75,600,7,Gram
20,69,68,711,8,Gram
27,56,75,679,6,Gram
38,61,68,740,8,Gram
26,58,62,680,8,Gram
39,67,64,701,8,Gram
25,65,71,693,6,Gram
40,64,78,724,8,Gram
29,55,64,619,7,Gram
23,64,76,671,6,Gram
23,64,65,654,8,Gram
21,64,62,690,8,Gram
33,59,67,748,7,Gram
38,66,77,742,8,Gram
26,64,80,700,7,Gram
23,64,60,648,7,Gram
35,58,67,722,6,Gram
21,56,62,630,7,Gram
29,66,68,626,8,Gram
20,69,80,640,8,Gram
26,57,80,660,7,Gram
27,57,73,746,8,Gram
27,60,75,689,8,Gram
29,65,68,631,6,Gram
36,57,75,616,6,Gram
22,62,72,721,8,Gram
31,68,61,714,7,Gram
38,55,70,735,7,Gram
33,60,64,700,8,Gram
24,65,76,675,8,Gram
37,66,75,636,7,Gram
29,70,70,631,6,Gram
32,62,77,663,8,Gram
37,68,75,705,7,Gram
24,65,70,643,6,Gram
31,70,60,666,7,Gram
28,65,75,608,8,Gram
20,61,64,676,7,Gram
26,69,72,664,7,Gram
21,67,62,685,6,Gram
22,64,75,648,6,Gram
21,61,74,618,6,Gram
20,61,80,743,7,Gram
21,57,70,649,6,Gram
33,59,69,638,7,Gram
23,67,73,698,8,Gram
30,64,78,666,7,Gram
37,55,61,701,8,Gram
29,65,70,601,6,Gram
22,65,80,662,7,Gram
35,63,65,624,7,Gram
34,58,63,618,8,Gram
27,58,63,654,6,Gram
26,56,66,631,8,Gram
24,62,67,609,8,Gram
21,64,69,602,6,Gram
24,57,60,627,7,Gram
29,61,60,604,8,Gram
23,67,71,632,7,Gram
38,56,60,654,7,Gram
35,67,73,679,8,Gram
37,59,73,661,8,Gram
31,70,72,706,8,Gram
37,66,79,645,8,Gram
25,55,79,643,8,Gram
40,55,76,605,7,Gram
25,69,68,631,6,Gram
24,61,74,679,6,Gram
25,55,61,685,7,Gram
36,60,63,726,8,Gram
36,67,69,683,7,Gram
36,60,62,670,7,Gram
32,68,63,604,6,Gram
24,66,62,671,6,Gram
32,59,70,653,8,Gram
39,59,78,609,6,Gram
39,62,74,624,8,Gram
29,57,73,735,6,Gram
36,66,80,651,8,Gram
35,70,70,697,8,Gram
38,67,62,622,7,Gram
20,68,65,619,6,Gram
36,57,65,729,8,Gram
35,63,68,701,6,Gram
36,61,72,616,6,Gram
22,56,62,612,6,Gram
40,66,71,652,7,Gram
27,60,77,639,8,Gram
32,63,70,741,6,Gram
20,58,62,654,7,Gram
20,67,62,669,8,Gram
39,65,72,666,8,Gram
22,58,68,698,6,Gram
30,70,78,625,8,Gram
34,56,74,656,8,Gram
36,61,70,721,7,Gram
23,56,72,638,7,Gram
21,64,71,721,8,Gram
23,62,75,711,6,Gram
21,70,73,677,7,Gram
24,60,72,644,7,Gram
31,69,61,716,6,Gram
30,68,75,625,7,Gram
34,69,69,722,7,Gram
38,57,61,644,8,Gram
34,55,74,711,6,Gram
26,65,63,735,7,Gram
30,69,66,606,7,Gram
39,69,64,738,6,Gram
24,56,75,638,8,Gram
21,67,68,644,7,Gram
21,65,77,674,8,Gram
29,59,75,743,6,Gram
24,61,65,723,7,Gram
26,55,66,600,7,Gram
40,63,67,732,8,Gram
27,63,62,748,8,Gram
29,59,62,674,6,Gram
37,56,80,715,8,Gram
28,58,67,677,7,Gram
20,64,64,721,6,Gram
26,62,73,635,7,Gram
32,65,78,697,7,Gram
28,68,72,723,7,Gram
27,67,64,606,8,Gram
31,59,62,655,8,Gram
22,60,80,638,8,Gram
36,58,66,732,7,Gram
39,58,80,733,6,Gram
33,64,66,649,8,Gram
30,61,67,622,7,Gram
25,69,65,727,7,Gram
29,64,68,665,6,Gram
31,61,71,661,7,Gram
29,70,72,674,6,Gram
31,58,61,638,7,Gram
24,65,79,735,8,Gram
38,70,67,700,6,Gram
33,58,67,743,6,Gram
24,67,77,611,7,Gram
20,62,62,679,7,Gram
30,61,77,654,6,Gram
38,69,64,750,6,Gram
33,67,77,700,8,Gram
21,63,80,602,6,Gram
26,62,77,616,6,Gram
30,58,64,665,7,Gram
24,55,73,713,8,Gram
37,63,70,629,7,Gram
27,65,76,631,8,Gram
35,65,62,745,7,Gram
24,70,67,710,7,Gram
33,63,60,670,7,Gram
31,57,71,744,8,Gram
26,68,60,659,6,Gram
28,64,60,655,6,Gram
20,57,70,723,6,Gram
30,61,69,720,7,Gram
30,59,64,732,7,Gram
30,64,60,662,6,Gram
20,57,69,611,7,Gram
20,68,61,738,7,Gram
37,67,73,696,6,Gram
37,55,68,680,8,Gram
29,67,61,641,7,Gram
20,55,65,683,8,Gram
38,58,72,703,8,Gram
28,67,79,687,6,Gram
36,68,76,717,8,Gram
39,59,77,653,7,Gram
34,55,79,711,8,Gram
24,62,69,628,6,Gram
22,66,73,659,8,Gram
23,56,63,671,8,Gram
24,60,76,603,6,Gram
22,61,71,682,6,Gram
39,67,70,612,7,Gram
27,68,69,667,6,Gram
27,55,68,742,6,Gram
25,65,74,713,6,Gram
34,67,70,632,6,Gram
28,61,73,647,8,Gram
21,66,63,645,6,Gram
22,61,65,656,8,Gram
36,59,62,686,8,Gram
22,66,77,690,8,Gram
29,57,60,742,6,Gram
22,67,67,686,7,Gram
25,65,71,727,6,Gram
32,65,72,660,8,Gram
27,60,72,688,6,Gram
30,70,72,699,6,Gram
39,55,69,709,7,Gram
20,58,72,729,6,Gram
38,61,68,652,6,Gram
29,63,68,685,6,Gram
27,64,79,743,7,Gram
25,67,74,657,8,Gram
33,56,67,749,6,Gram
36,67,72,651,7,Gram
39,59,68,651,6,Gram
23,57,73,688,6,Gram
32,56,63,607,8,Gram
26,66,80,693,6,Gram
40,69,75,625,8,Gram
33,62,73,689,8,Gram
25,60,73,720,8,Gram
37,60,60,626,8,Gram
36,57,64,705,6,Gram
33,62,64,744,7,Gram
37,58,77,671,8,Gram
22,70,78,699,6,Gram
29,68,78,639,8,Gram
20,58,63,701,8,Gram
20,70,62,708,7,Gram
32,62,74,663,6,Gram
28,62,61,744,8,Gram
30,69,69,725,7,Gram
25,64,89,809,6,Pea
19,57,89,759,7,Pea
25,61,94,558,6,Pea
22,66,93,685,7,Pea
17,54,87,596,7,Pea
12,66,87,746,7,Pea
16,61,88,610,6,Pea
18,61,87,672,7,Pea
24,59,93,516,7,Pea
14,66,91,673,7,Pea
14,60,90,583,7,Pea
15,65,89,815,7,Pea
13,56,89,713,7,Pea
12,54,92,458,7,Pea
13,52,87,767,7,Pea
12,59,85,507,6,Pea
16,52,85,573,7,Pea
18,61,90,756,6,Pea
19,52,92,721,6,Pea
14,59,93,779,7,Pea
17,59,90,601,7,Pea
22,64,86,485,6,Pea
17,65,90,644,7,Pea
25,63,89,776,6,Pea
22,58,94,642,7,Pea
19,55,92,609,7,Pea
16,52,94,572,6,Pea
17,55,95,633,6,Pea
22,52,88,504,7,Pea
18,58,93,754,6,Pea
13,54,93,516,6,Pea
23,64,92,745,6,Pea
23,53,89,703,7,Pea
17,63,94,712,7,Pea
24,59,93,548,7,Pea
21,61,89,539,6,Pea
14,59,95,472,7,Pea
16,62,91,475,7,Pea
21,66,92,841,6,Pea
15,52,92,828,6,Pea
23,65,85,467,6,Pea
24,67,94,623,7,Pea
14,56,86,832,7,Pea
19,55,87,454,7,Pea
18,57,86,645,6,Pea
14,59,89,501,6,Pea
17,61,94,683,7,Pea
17,57,95,630,6,Pea
12,67,88,807,6,Pea
22,61,87,625,7,Pea
14,52,91,611,7,Pea
25,62,86,800,7,Pea
24,62,92,611,7,Pea
12,65,93,781,7,Pea
16,66,90,813,6,Pea
20,60,92,707,6,Pea
13,63,92,802,6,Pea
13,53,89,727,6,Pea
25,62,86,490,6,Pea
13,54,94,467,7,Pea
25,58,86,768,7,Pea
21,65,94,497,7,Pea
22,53,92,497,6,Pea
25,58,85,494,6,Pea
17,63,87,583,6,Pea
25,65,90,748,7,Pea
23,63,92,662,6,Pea
18,60,86,522,6,Pea
13,67,90,816,7,Pea
12,56,89,679,6,Pea
15,59,90,598,6,Pea
13,57,95,790,7,Pea
17,55,88,673,7,Pea
20,55,90,481,7,Pea
23,56,93,661,7,Pea
14,61,91,545,6,Pea
14,53,94,544,6,Pea
16,65,86,672,7,Pea
15,53,95,474,7,Pea
12,60,90,563,7,Pea
13,55,86,477,7,Pea
15,62,91,840,7,Pea
19,52,95,627,6,Pea
23,63,95,602,6,Pea
12,67,87,494,6,Pea
23,64,95,460,6,Pea
22,67,88,672,6,Pea
19,59,92,587,7,Pea
16,52,94,670,6,Pea
18,65,86,641,7,Pea
13,61,86,617,6,Pea
25,64,92,817,6,Pea
24,56,91,850,6,Pea
23,66,88,632,7,Pea
25,61,91,718,7,Pea
24,65,89,461,6,Pea
14,56,89,611,7,Pea
18,57,88,817,6,Pea
21,63,86,545,6,Pea
14,59,95,838,7,Pea
25,66,87,657,6,Pea
14,55,94,639,6,Pea
22,67,90,469,7,Pea
24,66,93,717,6,Pea
24,53,91,550,6,Pea
16,55,95,620,7,Pea
17,58,89,479,6,Pea
15,66,94,608,7,Pea
23,67,91,554,7,Pea
22,64,92,810,7,Pea
16,52,90,686,7,Pea
16,55,93,462,6,Pea
24,56,94,792,7,Pea
24,55,94,839,6,Pea
16,56,93,614,6,Pea
14,60,89,831,7,Pea
21,56,91,519,6,Pea
16,60,94,457,6,Pea
18,56,92,507,7,Pea
14,52,90,505,7,Pea
17,55,95,488,6,Pea
12,52,94,847,7,Pea
13,57,85,548,6,Pea
23,57,91,774,7,Pea
18,56,85,776,6,Pea
18,63,94,650,6,Pea
23,58,87,809,7,Pea
18,62,87,845,7,Pea
23,59,92,812,6,Pea
22,63,95,715,6,Pea
14,66,92,614,6,Pea
20,59,88,550,6,Pea
24,58,93,735,6,Pea
23,56,85,786,6,Pea
19,65,93,650,6,Pea
13,62,88,454,6,Pea
19,53,85,568,6,Pea
22,56,87,657,7,Pea
23,58,87,651,7,Pea
13,65,91,661,6,Pea
17,54,92,823,7,Pea
20,65,87,809,6,Pea
23,56,91,689,7,Pea
24,55,87,792,7,Pea
17,64,91,520,6,Pea
24,52,91,605,7,Pea
12,57,94,490,7,Pea
14,63,87,750,7,Pea
25,53,88,631,7,Pea
22,65,91,670,6,Pea
19,58,90,755,7,Pea
17,59,89,597,6,Pea
24,53,87,580,7,Pea
24,56,95,725,6,Pea
22,65,93,617,7,Pea
14,58,90,848,6,Pea
16,53,85,743,6,Pea
13,56,90,843,6,Pea
22,55,88,707,6,Pea
17,58,91,833,7,Pea
24,64,87,752,7,Pea
15,52,94,796,7,Pea
15,65,86,622,6,Pea
20,61,92,702,7,Pea
13,54,94,521,6,Pea
12,65,87,700,7,Pea
16,53,90,472,6,Pea
13,63,90,667,6,Pea
23,62,86,845,6,Pea
25,53,87,730,6,Pea
21,65,89,832,7,Pea
15,56,88,752,6,Pea
16,54,93,577,7,Pea
20,61,92,538,6,Pea
25,54,93,698,7,Pea
13,63,88,606,6,Pea
23,65,87,733,6,Pea
19,62,92,620,6,Pea
17,64,86,785,7,Pea
19,65,87,830,6,Pea
21,61,86,813,6,Pea
24,62,88,589,6,Pea
21,61,88,836,7,Pea
12,66,95,764,6,Pea
19,66,90,729,7,Pea
20,65,94,592,7,Pea
14,63,95,544,7,Pea
23,52,92,701,6,Pea
18,64,94,552,7,Pea
21,58,86,704,7,Pea
16,58,88,763,7,Pea
25,62,89,737,7,Pea
20,53,85,799,7,Pea
16,62,86,782,7,Pea
21,53,93,744,6,Pea
14,64,89,781,6,Pea
18,54,85,535,6,Pea
21,58,88,604,7,Pea
16,63,85,551,7,Pea
19,60,86,756,6,Pea
16,58,94,569,7,Pea
22,53,90,669,7,Pea
12,53,85,553,6,Pea
24,64,86,486,7,Pea
15,61,88,576,6,Pea
16,52,85,839,7,Pea
23,64,92,649,6,Pea
23,61,89,783,7,Pea
20,62,89,573,6,Pea
23,65,90,622,7,Pea
14,55,90,523,7,Pea
20,55,94,566,7,Pea
23,54,95,756,6,Pea
20,65,95,466,7,Pea
21,63,86,843,6,Pea
15,52,92,714,6,Pea
16,64,85,452,6,Pea
25,54,95,453,6,Pea
14,62,90,627,7,Pea
24,64,95,751,7,Pea
24,54,93,559,6,Pea
18,52,93,589,6,Pea
18,59,92,821,6,Pea
16,54,95,596,6,Pea
18,61,92,794,7,Pea
19,61,88,732,6,Pea
15,66,90,611,6,Pea
19,64,95,619,7,Pea
15,56,91,593,6,Pea
16,53,90,521,6,Pea
13,56,95,561,7,Pea
19,57,91,762,6,Pea
24,52,85,671,6,Pea
14,66,89,500,7,Pea
16,65,90,666,6,Pea
12,55,91,602,7,Pea
12,54,94,831,7,Pea
21,57,94,472,6,Pea
15,63,95,474,6,Pea
16,56,93,540,6,Pea
17,55,94,698,7,Pea
21,62,94,708,6,Pea
25,59,88,612,6,Pea
15,55,86,463,6,Pea
13,63,85,491,6,Pea
19,58,90,456,7,Pea
20,59,89,567,6,Pea
24,58,89,772,6,Pea
20,52,91,790,7,Pea
21,60,85,527,7,Pea
22,55,95,542,7,Pea
20,62,90,485,6,Pea
16,65,95,823,6,Pea
18,54,91,509,6,Pea
18,53,94,503,6,Pea
21,53,86,770,6,Pea
17,53,88,580,6,Pea
23,63,91,746,6,Pea
17,60,87,510,7,Pea
19,55,88,571,6,Pea
19,62,88,743,6,Pea
16,58,88,572,7,Pea
23,66,85,569,6,Pea
12,62,86,723,6,Pea
14,56,92,605,6,Pea
13,66,87,467,7,Pea
14,61,95,524,7,Pea
17,65,94,725,6,Pea
12,62,93,669,7,Pea
22,55,95,542,7,Pea
21,59,91,822,7,Pea
25,62,88,791,6,Pea
17,66,86,842,7,Pea
22,66,87,608,6,Pea
15,67,89,608,7,Pea
20,53,91,769,7,Pea
18,56,91,501,6,Pea
25,67,91,483,6,Pea
19,67,93,657,7,Pea
12,66,89,521,7,Pea
21,67,92,677,7,Pea
14,56,89,728,7,Pea
13,66,87,550,7,Pea
16,58,94,799,7,Pea
20,59,89,530,6,Pea
25,64,93,716,6,Pea
17,59,90,760,7,Pea
18,60,95,781,6,Pea
23,66,85,827,7,Pea
17,58,93,815,7,Pea
15,59,95,733,7,Pea
19,65,86,714,6,Pea
18,58,87,674,7,Pea
16,61,93,740,6,Pea
17,66,93,475,6,Pea
13,58,87,592,7,Pea
22,65,95,592,7,Pea
15,54,95,605,7,Pea
14,62,87,831,7,Pea
20,55,88,547,6,Pea
25,60,94,606,7,Pea
15,58,91,586,7,Pea
23,58,88,760,6,Pea
21,61,89,828,6,Pea
18,53,85,788,7,Pea
13,60,90,519,6,Pea
18,66,89,578,7,Pea
20,56,91,799,7,Pea
24,53,94,630,6,Pea
20,62,87,823,6,Pea
15,57,90,823,7,Pea
23,59,95,522,6,Pea
18,60,88,753,7,Pea
23,61,86,764,6,Pea
22,59,90,667,7,Pea
16,67,87,625,6,Pea
22,56,94,548,7,Pea
15,56,85,499,6,Pea
20,52,87,702,7,Pea
14,58,95,631,6,Pea
20,58,86,756,7,Pea
13,52,95,537,6,Pea
12,57,95,457,6,Pea
22,61,89,780,6,Pea
15,67,89,634,7,Pea
24,66,86,718,7,Pea
14,56,88,731,6,Pea
17,59,91,764,6,Pea
18,67,86,708,6,Pea
18,59,95,725,7,Pea
21,55,90,507,6,Pea
22,63,86,512,6,Pea
25,66,88,573,6,Pea
22,65,93,747,6,Pea
12,56,94,777,6,Pea
19,55,90,537,6,Pea
22,54,94,459,7,Pea
15,67,86,816,7,Pea
13,66,92,576,7,Pea
16,62,89,699,6,Pea
23,67,94,598,6,Pea
25,53,88,762,7,Pea
20,60,88,638,7,Pea
17,61,93,483,7,Pea
23,58,90,550,6,Pea
21,64,89,723,6,Pea
23,53,92,551,6,Pea
23,61,95,673,6,Pea
12,58,86,532,7,Pea
22,57,88,656,6,Pea
25,54,85,490,6,Pea
18,56,94,472,7,Pea
24,52,91,690,6,Pea
13,56,90,665,6,Pea
24,61,89,814,7,Pea
20,65,87,598,7,Pea
22,64,87,632,7,Pea
13,54,95,838,6,Pea
16,67,92,695,7,Pea
13,60,91,475,7,Pea
14,54,95,634,7,Pea
13,64,86,739,6,Pea
18,54,85,567,6,Pea
16,63,85,812,6,Pea
25,61,95,842,6,Pea
13,56,87,759,6,Pea
19,65,89,544,6,Pea
21,58,89,711,7,Pea
25,59,87,749,7,Pea
13,65,85,660,6,Pea
16,54,93,574,6,Pea
25,67,90,842,7,Pea
25,53,95,495,6,Pea
16,67,92,776,6,Pea
21,59,87,842,7,Pea
20,53,91,818,6,Pea
25,59,95,547,7,Pea
25,58,85,617,6,Pea
17,59,91,591,6,Pea
21,64,92,640,6,Pea
13,53,86,627,7,Pea
15,59,90,512,6,Pea
24,63,93,539,7,Pea
21,54,95,701,6,Pea
15,57,94,842,7,Pea
25,60,85,615,7,Pea
20,61,88,592,7,Pea
23,61,92,790,7,Pea
22,59,92,814,7,Pea
19,65,87,490,7,Pea
14,56,89,488,6,Pea
18,65,85,490,6,Pea
19,53,89,479,7,Pea
22,54,89,822,7,Pea
14,62,94,512,6,Pea
18,67,91,531,6,Pea
20,65,92,797,6,Pea
18,55,86,617,7,Pea
13,60,87,572,7,Pea
20,60,88,816,6,Pea
31,77,71,424,7,Millets
28,73,84,381,7,Millets
28,68,74,415,6,Millets
31,80,70,351,6,Millets
29,69,77,407,6,Millets
29,73,72,365,6,Millets
32,76,74,403,7,Millets
28,73,80,397,6,Millets
27,72,75,376,7,Millets
30,72,77,403,7,Millets
30,75,79,439,6,Millets
30,73,75,404,6,Millets
31,76,84,432,6,Millets
29,80,74,388,6,Millets
32,80,85,374,6,Millets
30,76,75,361,6,Millets
27,80,77,361,7,Millets
29,74,84,405,7,Millets
30,73,75,377,6,Millets
28,71,78,425,7,Millets
27,77,75,428,7,Millets
30,69,85,375,7,Millets
32,78,71,398,6,Millets
30,76,83,370,7,Millets
31,79,81,434,6,Millets
32,76,88,396,6,Millets
32,79,70,362,7,Millets
32,80,73,397,6,Millets
28,80,71,418,7,Millets
31,70,76,354,6,Millets
31,77,80,432,6,Millets
28,70,73,381,6,Millets
28,75,74,434,6,Millets
32,68,78,393,6,Millets
30,79,82,373,6,Millets
29,73,88,387,7,Millets
32,79,74,401,6,Millets
31,78,88,379,6,Millets
30,79,87,407,7,Millets
30,68,72,413,7,Millets
27,73,83,375,7,Millets
31,69,77,367,6,Millets
27,78,71,415,7,Millets
31,71,86,364,6,Millets
27,79,84,372,7,Millets
31,72,74,363,7,Millets
31,72,77,403,7,Millets
30,70,83,358,6,Millets
30,75,88,368,6,Millets
30,77,82,404,7,Millets
29,79,85,421,6,Millets
30,72,73,386,7,Millets
32,78,87,408,6,Millets
32,71,73,363,6,Millets
28,69,80,404,7,Millets
27,71,76,426,7,Millets
29,69,71,412,6,Millets
32,72,85,437,6,Millets
28,70,78,420,7,Millets
29,74,82,393,6,Millets
32,77,88,374,7,Millets
29,76,80,353,7,Millets
31,77,88,375,6,Millets
32,77,87,390,6,Millets
30,72,87,408,6,Millets
29,68,83,410,6,Millets
31,69,77,426,7,Millets
32,71,81,368,7,Millets
28,73,84,364,7,Millets
27,71,82,416,7,Millets
32,79,78,431,7,Millets
31,69,71,405,7,Millets
31,69,85,435,7,Millets
29,80,86,393,6,Millets
29,75,77,373,6,Millets
31,77,73,424,7,Millets
29,80,77,410,7,Millets
31,71,73,388,7,Millets
29,79,74,407,7,Millets
31,76,73,358,7,Millets
27,72,71,412,6,Millets
27,80,78,388,6,Millets
27,69,80,386,7,Millets
28,68,70,378,6,Millets
31,78,87,438,6,Millets
29,80,71,351,7,Millets
28,69,79,433,6,Millets
31,80,72,379,6,Millets
28,76,84,385,7,Millets
27,79,84,384,7,Millets
29,79,74,420,6,Millets
27,73,77,380,7,Millets
30,71,83,425,6,Millets
29,79,79,434,6,Millets
32,76,74,432,6,Millets
32,77,86,439,7,Millets
27,68,74,436,7,Millets
31,70,70,363,7,Millets
31,78,71,388,6,Millets
28,80,86,380,7,Millets
27,77,84,396,6,Millets
27,69,73,418,6,Millets
31,80,84,386,6,Millets
27,75,76,414,6,Millets
28,68,81,382,7,Millets
31,75,87,382,6,Millets
32,76,84,372,7,Millets
30,80,77,403,6,Millets
29,70,88,354,6,Millets
27,69,74,384,6,Millets
30,78,75,392,6,Millets
28,74,76,429,6,Millets
32,75,82,355,6,Millets
28,71,85,419,6,Millets
32,74,86,383,6,Millets
31,75,71,431,7,Millets
28,79,81,355,7,Millets
29,76,83,360,7,Millets
32,74,82,430,6,Millets
32,75,84,413,6,Millets
27,70,88,394,7,Millets
30,80,83,394,7,Millets
30,68,85,399,7,Millets
27,72,81,355,7,Millets
28,68,87,377,6,Millets
28,70,72,394,6,Millets
31,69,86,370,7,Millets
31,71,75,431,7,Millets
30,74,71,360,7,Millets
28,72,76,351,6,Millets
29,80,81,394,7,Millets
30,75,70,399,7,Millets
27,75,77,408,7,Millets
28,75,73,417,6,Millets
31,74,79,408,7,Millets
31,69,83,398,7,Millets
32,70,71,431,6,Millets
30,79,86,398,7,Millets
31,78,87,358,6,Millets
27,68,87,417,7,Millets
27,80,86,359,7,Millets
27,72,76,388,7,Millets
30,70,70,359,7,Millets
32,76,82,425,7,Millets
30,72,81,414,7,Millets
27,70,73,378,6,Millets
28,72,71,355,6,Millets
30,77,74,397,7,Millets
29,78,84,398,7,Millets
30,77,83,407,6,Millets
28,72,70,386,7,Millets
29,75,84,375,6,Millets
30,77,72,434,7,Millets
28,77,79,382,7,Millets
27,69,71,411,6,Millets
27,69,70,400,6,Millets
29,75,75,391,6,Millets
32,77,86,416,7,Millets
28,69,84,430,7,Millets
29,75,74,390,6,Millets
29,79,78,425,6,Millets
30,80,71,377,6,Millets
27,75,85,374,7,Millets
29,73,73,429,6,Millets
29,75,70,407,7,Millets
32,79,82,397,6,Millets
30,72,77,410,7,Millets
29,79,75,394,7,Millets
30,76,73,402,6,Millets
31,68,78,389,7,Millets
32,76,88,355,7,Millets
31,77,79,408,7,Millets
30,78,72,350,6,Millets
32,75,87,370,6,Millets
28,77,86,407,6,Millets
28,78,88,377,6,Millets
31,71,78,370,6,Millets
27,79,84,366,7,Millets
29,68,79,437,6,Millets
27,75,84,372,7,Millets
32,78,71,439,6,Millets
30,69,82,381,6,Millets
28,78,78,409,7,Millets
32,72,74,395,6,Millets
27,75,85,370,6,Millets
32,68,78,418,7,Millets
32,75,74,406,7,Millets
31,70,81,398,6,Millets
29,78,75,419,6,Millets
32,79,88,393,6,Millets
29,78,82,364,6,Millets
30,69,75,424,7,Millets
31,76,80,372,6,Millets
27,79,81,435,7,Millets
30,69,88,439,7,Millets
31,68,85,398,7,Millets
28,73,82,401,6,Millets
28,70,75,432,6,Millets
27,71,86,429,6,Millets
29,78,75,382,6,Millets
31,74,84,380,6,Millets
31,72,86,421,6,Millets
28,70,81,408,7,Millets
30,71,82,439,7,Millets
28,80,85,385,6,Millets
31,69,81,414,7,Millets
31,79,75,351,6,Millets
32,72,79,363,7,Millets
32,76,88,395,7,Millets
28,78,71,365,6,Millets
30,80,72,350,7,Millets
28,71,73,440,7,Millets
29,78,74,412,6,Millets
29,69,80,407,6,Millets
31,76,75,412,6,Millets
32,73,87,416,6,Millets
29,78,80,433,7,Millets
31,70,70,411,6,Millets
32,70,71,362,7,Millets
30,69,81,385,6,Millets
32,80,84,357,6,Millets
27,79,85,420,7,Millets
30,78,74,350,7,Millets
28,72,76,356,7,Millets
31,78,70,378,7,Millets
27,68,88,377,6,Millets
27,78,70,421,7,Millets
30,68,80,356,7,Millets
29,70,77,428,6,Millets
30,69,78,370,6,Millets
28,73,78,388,7,Millets
29,72,84,381,7,Millets
31,68,79,425,7,Millets
30,77,79,425,6,Millets
29,71,86,358,6,Millets
27,76,81,398,7,Millets
31,76,80,416,6,Millets
28,68,81,394,6,Millets
27,75,88,432,7,Millets
31,73,83,397,6,Millets
28,77,75,439,7,Millets
32,70,83,401,6,Millets
27,70,87,355,6,Millets
31,77,74,357,6,Millets
32,69,77,429,6,Millets
29,69,75,435,7,Millets
29,73,72,364,7,Millets
30,75,82,419,7,Millets
32,68,83,392,6,Millets
29,73,70,403,7,Millets
29,73,83,357,6,Millets
31,72,85,371,6,Millets
27,68,86,424,6,Millets
29,68,81,391,6,Millets
30,72,87,382,6,Millets
28,69,70,419,6,Millets
31,70,85,390,7,Millets
29,78,77,407,6,Millets
27,69,74,399,7,Millets
27,75,86,428,7,Millets
31,73,86,352,6,Millets
31,78,88,360,6,Millets
30,78,71,397,7,Millets
29,75,76,377,6,Millets
32,74,86,385,6,Millets
29,78,75,385,6,Millets
31,74,88,436,7,Millets
28,69,82,424,7,Millets
29,78,72,362,7,Millets
31,78,82,413,6,Millets
30,78,76,359,6,Millets
30,69,78,399,7,Millets
30,75,80,435,6,Millets
29,71,75,411,7,Millets
27,72,70,429,6,Millets
30,77,74,401,7,Millets
31,76,86,363,6,Millets
31,78,80,353,6,Millets
27,72,74,415,7,Millets
29,69,87,390,6,Millets
29,76,81,364,7,Millets
32,69,78,354,6,Millets
32,69,77,391,6,Millets
29,75,83,355,7,Millets
31,77,88,390,6,Millets
32,72,84,399,6,Millets
32,77,81,376,6,Millets
31,76,83,432,7,Millets
28,79,72,393,7,Millets
27,71,87,420,7,Millets
30,80,74,406,6,Millets
31,78,82,392,6,Millets
28,77,85,430,7,Millets
27,75,72,402,6,Millets
28,79,70,408,6,Millets
27,75,82,437,6,Millets
28,79,80,409,6,Millets
29,73,83,371,6,Millets
29,74,81,384,7,Millets
30,71,71,437,6,Millets
31,80,78,358,6,Millets
31,72,76,369,6,Millets
28,72,73,416,7,Millets
29,69,77,415,7,Millets
28,72,76,351,6,Millets
30,78,82,367,6,Millets
31,69,83,411,7,Millets
32,77,86,405,6,Millets
28,79,74,389,7,Millets
32,76,73,411,6,Millets
27,80,83,382,6,Millets
32,69,74,389,6,Millets
31,69,74,390,6,Millets
31,72,83,392,7,Millets
29,73,74,382,7,Millets
29,70,71,369,7,Millets
29,70,87,437,6,Millets
29,68,84,426,6,Millets
28,74,72,386,7,Millets
28,75,85,431,7,Millets
27,68,86,430,6,Millets
31,69,72,425,6,Millets
27,80,82,393,6,Millets
32,71,70,398,6,Millets
27,75,80,377,7,Millets
32,70,86,415,7,Millets
32,69,81,380,7,Millets
31,75,81,430,7,Millets
31,71,72,409,6,Millets
27,71,77,422,7,Millets
27,78,83,429,6,Millets
28,79,88,440,7,Millets
28,77,78,421,6,Millets
31,69,77,438,7,Millets
29,71,71,426,7,Millets
30,74,76,401,7,Millets
27,72,79,370,6,Millets
31,70,86,413,7,Millets
32,77,79,418,6,Millets
28,76,82,431,6,Millets
28,74,88,351,6,Millets
28,78,71,362,7,Millets
